Economy,Year,GDP,Population
INA,2026,830.713466887478,289628.16
JPN,2026,1101.2460214482398,123379.10699999999
KOR,2026,672.9670614754899,51321.217000000004
MAS,2026,247.09810703085603,34720.334
MEX,2026,478.289695018072,136462.077
NZ,2026,23.725733537577,5041.237
PNG,2026,1.14533847716729,9994.969000000001
PE,2026,64.72605692230951,34814.66
RP,2026,241.22998555509602,118241.48300000001
RUS,2026,530.022740354661,144834.096
SIN,2026,124.11160737662901,6119.58599999999
CT,2026,485.7029630695071,23983.359
THA,2026,393.8597734734771,70371.63900000001
USA,2026,2382.35137755436,342251.975
VN,2026,174.128395657767,101778.646
AUS,2027,81.08320338556851,27406.327
BD,2027,4.209452087454132,462.584
CDA,2027,205.746704756047,39939.039
CHL,2027,51.40448517470801,19292.754
PRC,2027,8809.823973623428,1461797.638
HKC,2027,4.68150059274954,7868.72
INA,2027,862.036077232096,292109.442
JPN,2027,1112.95218547981,122754.99900000001
KOR,2027,690.6850643071168,51293.519
MAS,2027,255.900955178126,35080.109
MEX,2027,491.26874379588713,137608.574
NZ,2027,24.4141050584455,5075.413
PNG,2027,1.2360665831831201,10172.751
PE,2027,66.83137416601971,35119.951
RP,2027,252.93991254475102,119632.644
RUS,2027,538.6852305247198,144502.582
SIN,2027,126.535787895547,6158.533
CT,2027,496.597517760052,23997.588
THA,2027,406.68206002731597,70394.102
USA,2027,2417.0387909915803,344100.69899999996
VN,2027,182.990295680197,102425.785
AUS,2028,82.80942493377489,27666.064
BD,2028,4.21697158404481,465.548
CDA,2028,209.49366365963002,40240.809
CHL,2028,52.28431563545361,19337.99
PRC,2028,9069.00957702565,1463052.846
HKC,2028,4.7502768273619305,7925.075
INA,2028,894.0653333668979,294532.571
JPN,2028,1125.3750140671102,122107.379
KOR,2028,708.2336308229062,51256.2709999999
MAS,2028,264.869162319237,35429.092000000004
MEX,2028,504.614970968114,138725.066
NZ,2028,25.1190543775283,5108.863
PNG,2028,1.3326848314713702,10351.151
PE,2028,69.07673108376851,35429.212
RP,2028,265.093786288806,121006.009
RUS,2028,547.4037512998269,144142.094
SIN,2028,129.15883913051098,6195.443
CT,2028,506.881647626747,24007.365
THA,2028,418.0764778381111,70396.854
USA,2028,2452.608098135601,345947.847
VN,2028,192.177631476828,103043.295
AUS,2029,84.57614824237079,27923.172000000002
BD,2029,4.2418070496646605,468.352
CDA,2029,213.37437933926705,40539.186
CHL,2029,53.16367970843399,19393.834
PRC,2029,9321.76208850986,1463891.336
HKC,2029,4.81752150635242,7976.056
INA,2029,926.8075208195751,296896.01399999997
JPN,2029,1138.34473017729,121440.546
KOR,2029,725.591985560594,51209.252
MAS,2029,273.997994956157,35767.395
MEX,2029,518.3230589860922,139813.7
NZ,2029,25.8415804770596,5141.412
PNG,2029,1.4354191534853,10530.056
PE,2029,71.313357230725,35734.664
RP,2029,277.39820590544707,122361.31599999999
RUS,2029,558.4394852986429,143755.891
SIN,2029,131.71272044496806,6230.132
CT,2029,516.862868333734,24012.113999999903
THA,2029,435.882454430521,70380.496
USA,2029,2488.9012317076504,347795.041
VN,2029,202.003350098647,103624.127
AUS,2030,86.38823267089509,28177.48
BD,2030,4.24864348783988,470.98699999999997
CDA,2030,217.392982444059,40833.733
CHL,2030,54.042456843382396,19458.098
PRC,2030,9567.84062616385,1464340.15
HKC,2030,4.8930029267264095,8018.674
INA,2030,960.2302142317293,299198.43
JPN,2030,1151.71692431557,120758.056
KOR,2030,742.741144708996,51152.05
MAS,2030,283.57665326215306,36095.052
MEX,2030,532.388949567546,140875.763
NZ,2030,26.582629861915002,5172.960999999989
PNG,2030,1.54776765201811,10709.351
PE,2030,73.6889508256751,36030.592000000004
RP,2030,289.56586261112597,123697.92599999999
RUS,2030,567.27917789067,143347.514
SIN,2030,134.198596660469,6262.465
CT,2030,526.250574068975,24011.257
THA,2030,449.35064581915793,70345.543
USA,2030,2525.8207377674303,349641.876
VN,2030,212.156446360826,104163.523
AUS,2031,88.2500512601478,28429.245
BD,2031,4.23783450029231,473.462
CDA,2031,221.554053203324,41124.507000000005
CHL,2031,54.9208079629621,19532.745
PRC,2031,9806.947850313029,1464417.5019999999
HKC,2031,4.95716414409794,8051.863
INA,2031,994.3148067715301,301439.289
JPN,2031,1165.36552586223,120062.51800000001
KOR,2031,759.6757956750879,51084.910999999905
MAS,2031,294.761864102552,36411.998999999996
MEX,2031,546.8105519476302,141911.813
NZ,2031,27.343163399767896,5203.483
PNG,2031,1.6668148136113603,10888.951000000001
PE,2031,75.9079110296972,36316.896
RP,2031,302.16264453013895,125015.254
RUS,2031,576.175814838421,142920.74300000002
SIN,2031,136.61761579573098,6292.363
CT,2031,535.410150863122,24004.597999999904
THA,2031,462.622444402512,70292.293
USA,2031,2563.3426873543394,351490.17799999996
VN,2031,222.95034818874095,104660.42
AUS,2032,90.1748759600687,28678.759
BD,2032,4.24423500146664,475.784
CDA,2032,225.83698088145005,41411.4
CHL,2032,55.794938898439405,19618.42
PRC,2032,10038.127538679499,1464130.42199999
HKC,2032,5.029437486268169,8076.552
INA,2032,1029.1341576980199,303618.026
JPN,2032,1179.27488253067,119355.235
KOR,2032,776.407844174606,51007.254
MAS,2032,304.33085117521506,36717.906
MEX,2032,561.5574795976629,142920.645
NZ,2032,28.123894008117706,5232.992
PNG,2032,1.7928104114404801,11068.738000000001
PE,2032,78.2653310472449,36596.066
RP,2032,317.42800871392996,126311.55
RUS,2032,587.4153570739691,142480.339
SIN,2032,138.97090901093702,6319.769
CT,2032,545.103603588211,23991.857000000004
THA,2032,479.731208038666,70220.9
USA,2032,2601.5167122399803,353335.45200000005
VN,2032,234.07357579311198,105117.644
AUS,2033,92.1660070224283,28925.692000000003
BD,2033,4.23322564359679,477.936
CDA,2033,230.24236700663502,41693.455
CHL,2033,56.665676746572,19709.543999999998
PRC,2033,10260.7495732097,1463480.846
HKC,2033,5.10009860903698,8094.378000000001
INA,2033,1064.6901769646702,305733.068
JPN,2033,1193.3415035160099,118636.758
KOR,2033,792.9572480365359,50916.670999999995
MAS,2033,313.754483785504,37012.453
MEX,2033,576.626100705083,143899.675
NZ,2033,28.925579233940702,5261.491
PNG,2033,1.92601167824842,11248.502
PE,2033,80.61356405009418,36867.742999999995
RP,2033,329.73011546531103,127583.58099999999
RUS,2033,596.43509515543,142031.804
SIN,2033,141.00957439151503,6344.626
CT,2033,553.8501028661769,23972.199
THA,2033,492.5896521144229,70131.526
USA,2033,2640.4352133687603,355162.92
VN,2033,245.526866565187,105539.06800000001
AUS,2034,94.22563019580929,29169.6
BD,2034,4.222175635578029,479.92699999999996
CDA,2034,234.76850990138698,41969.503
CHL,2034,57.53370390634071,19798.464
PRC,2034,10474.029240330501,1462465.124
HKC,2034,5.1691699172361405,8107.887
INA,2034,1100.98865515117,307782.577
JPN,2034,1207.4996962916002,117906.95300000001
KOR,2034,809.343297088142,50810.026
MAS,2034,323.0343068172009,37295.26
MEX,2034,592.0115484032141,144845.374
NZ,2034,29.749229351417902,5288.96
PNG,2034,2.07017451755959,11427.99
PE,2034,83.0991956909062,37131.741
RP,2034,344.673662104608,128827.33099999999
RUS,2034,605.5127046515261,141581.092
SIN,2034,143.23737402420102,6366.868
CT,2034,562.073306145,23944.616
THA,2034,509.2362429213809,70024.233
USA,2034,2680.196270770029,356952.972
VN,2034,257.937781886315,105930.352
AUS,2035,96.35538894859779,29410.247000000003
BD,2035,4.22799799715831,481.782
CDA,2035,239.41359219613102,42238.708
CHL,2035,58.39955184871421,19879.426
PRC,2035,10677.2753601094,1461083.03
HKC,2035,5.24600808419934,8118.968000000001
INA,2035,1138.03680630033,309764.945
JPN,2035,1221.72745416452,117166.138
KOR,2035,825.5797614266879,50685.005
MAS,2035,335.01092698779996,37566.151
MEX,2035,607.7078995489981,145755.08800000002
NZ,2035,30.596285968705896,5315.419
PNG,2035,2.22219828699004,11606.998
PE,2035,85.57513854308161,37387.959
RP,2035,356.685890037976,130039.796
RUS,2035,616.959195835486,141133.253
SIN,2035,145.64750237816298,6386.454000000001
CT,2035,569.529559428408,23908.35
THA,2035,525.642097053723,69899.11200000001
USA,2035,2720.8922069921105,358690.99700000003
VN,2035,270.36754543061903,106296.112
AUS,2036,98.55655978211959,29647.564
BD,2036,4.199957756726669,483.48199999999997
CDA,2036,244.176780068233,42500.814000000006
CHL,2036,59.2636923627318,19950.363999999998
PRC,2036,10870.090369067697,1459341.17199999
HKC,2036,5.311885541263901,8128.106
INA,2036,1175.8150077596201,311679.189
JPN,2036,1236.0364477888002,116415.51
KOR,2036,841.6819668033078,50540.727
MAS,2036,346.807785087032,37825.115
MEX,2036,623.70675906799,146627.857
NZ,2036,31.4686079618617,5340.85
PNG,2036,2.3859764071994,11785.3939999999
PE,2036,88.04142032656641,37636.011
RP,2036,371.312691746678,131219.343
RUS,2036,626.161864396915,140691.316
SIN,2036,147.991092055518,6403.394
CT,2036,576.9734611549932,23863.196
THA,2036,541.809664260991,69756.445
USA,2036,2762.61077892943,360371.86
VN,2036,283.44396167145595,106637.62199999999
AUS,2037,100.81905824603201,29881.87
BD,2037,4.1887918946307,485.029
CDA,2037,249.058446576732,42756.083
CHL,2037,60.126790437210296,20012.198
PRC,2037,11053.1101127241,1457252.1730000002
HKC,2037,5.385413980975809,8134.87699999999
INA,2037,1214.28550936888,313524.572
JPN,2037,1250.31591105732,115657.089
KOR,2037,857.5683980523559,50377.613
MAS,2037,355.626576070774,38072.539
MEX,2037,639.99780062108,147464.087
NZ,2037,32.3643753902733,5365.265
PNG,2037,2.55831297664679,11963.133
PE,2037,90.4980688305201,37875.782
RP,2037,385.77576775646696,132365.99300000002
RUS,2037,635.4233444478111,140257.453
SIN,2037,150.269276190006,6417.695
CT,2037,584.884854138666,23809.182
THA,2037,557.7413723441299,69596.352
USA,2037,2805.4442802719,361997.62
VN,2037,296.85436185029704,106955.382
AUS,2038,103.141824192801,30113.683999999997
BD,2038,4.17758941021051,486.435
CDA,2038,254.0589657500029,43004.972
CHL,2038,60.98930461297471,20065.862
PRC,2038,11226.5535167121,1454828.4440000001
HKC,2038,5.457282290663749,8139.274
INA,2038,1253.4737301508205,315300.098
JPN,2038,1264.5725541257898,114892.92800000001
KOR,2038,873.2339481000403,50196.3
MAS,2038,367.08883870199503,38309.224
MEX,2038,656.564690576637,148264.124
NZ,2038,33.285306530749104,5388.73
PNG,2038,2.7432440440117998,12140.216
PE,2038,93.0905655707093,38107.859
RP,2038,400.07643585795,133480.50400000002
RUS,2038,644.7439422317168,139834.566
SIN,2038,152.48317130193095,6429.411
CT,2038,591.8808382340069,23746.175
THA,2038,573.439627560247,69418.5279999999
USA,2038,2849.46021138865,363569.99700000003
VN,2038,310.913861397201,107252.235
AUS,2039,105.523647207346,30343.71
BD,2039,4.166351275108419,487.69
CDA,2039,259.17882204429696,43248.162000000004
CHL,2039,61.8513101846553,20113.506
PRC,2039,11390.8107322881,1452084.26599999
HKC,2039,5.52751359555037,8141.104
INA,2039,1293.34543736805,317004.821
JPN,2039,1278.81868331293,114125.38900000001
KOR,2039,888.660827320112,49998.017
MAS,2039,378.37686709548797,38536.268
MEX,2039,673.387768131634,149028.87900000002
NZ,2039,34.2334053581143,5411.29
PNG,2039,2.93747566105932,12316.705
PE,2039,95.52775513302029,38333.101
RP,2039,416.92329811872,134564.430999999
RUS,2039,654.1239653315059,139425.187
SIN,2039,154.868526804001,6438.647
CT,2039,598.4737016594688,23674.177000000003
THA,2039,592.7558784731331,69222.586
USA,2039,2894.6949106846996,365093.536
VN,2039,324.05086461931705,107531.321
AUS,2040,107.963651356284,30572.49
BD,2040,4.1550784548682405,488.81699999999995
CDA,2040,264.41894300791097,43486.273
CHL,2040,62.7123947099537,20156.641
PRC,2040,11546.4114821395,1449031.42
HKC,2040,5.596130767472229,8140.298000000001
INA,2040,1333.86087409851,318637.86
JPN,2040,1293.07612557989,113356.481
KOR,2040,903.8385833743993,49783.740999999995
MAS,2040,389.49251438675003,38754.576
MEX,2040,690.4435222369573,149759.03
NZ,2040,35.210719313507305,5433.0
PNG,2040,3.14519180273878,12492.601
PE,2040,98.1002988835396,38552.117999999995
RP,2040,430.888826538962,135618.864
RUS,2040,663.5637231689659,139031.166
SIN,2040,156.95466072974205,6445.4890000000005
CT,2040,604.633642867369,23593.256
THA,2040,607.9690005254611,69008.295
USA,2040,2941.1663093812404,366572.15
VN,2040,340.041467847577,107795.035
AUS,2041,110.46187262089501,30800.208
BD,2041,4.14377190579242,489.79900000000004
CDA,2041,269.780367726295,43719.526
CHL,2041,63.5720969726546,20195.131999999998
PRC,2041,11694.011515445,1445680.2480000001
HKC,2041,5.67201892507238,8137.076
INA,2041,1374.9968280873798,320198.985
JPN,2041,1307.36725301719,112587.239
KOR,2041,918.773708121743,49553.535999999905
MAS,2041,403.16168125934195,38964.532999999996
MEX,2041,707.7074356855602,150454.446
NZ,2041,36.2189840936782,5453.896
PNG,2041,3.36299760927842,12667.861
PE,2041,100.807402307092,38765.025
RP,2041,447.374810224671,136643.591
RUS,2041,673.0635255166629,138653.905
SIN,2041,159.20952415729195,6450.003000000001
CT,2041,610.2761595339648,23503.482999999902
THA,2041,626.754438680891,68775.781
USA,2041,2988.8864908596897,368006.425
VN,2041,356.056351325768,108044.73300000001
AUS,2042,113.030781438656,31026.902000000002
BD,2042,4.116290256985598,490.658
CDA,2042,275.263697338926,43948.081
CHL,2042,64.4355360417842,20228.161
PRC,2042,11833.722389901,1442035.132
HKC,2042,5.7373990183653705,8131.813
INA,2042,1416.725659545,321687.66
JPN,2042,1321.6861262963198,111818.498
KOR,2042,933.478544570876,49307.319
MAS,2042,413.9193450019649,39166.388999999996
MEX,2042,725.150273337263,151114.75400000002
NZ,2042,37.26298751792769,5473.98699999999
PNG,2042,3.5952304867637004,12842.389
PE,2042,103.503916762054,38971.595
RP,2042,463.675458787394,137637.9
RUS,2042,680.253463867433,138293.612
SIN,2042,161.17227412107505,6452.27
CT,2042,615.881638353741,23405.196
THA,2042,645.265947916992,68525.507
USA,2042,3037.87620258906,369396.555
VN,2042,372.095542683769,108280.67800000001
AUS,2043,115.671961542718,31252.712000000003
BD,2043,4.10502612927443,491.37300000000005
CDA,2043,280.86621851757,44172.494000000006
CHL,2043,65.3027545702825,20255.949
PRC,2043,11966.410705046,1438094.71199999
HKC,2043,5.80994315985458,8124.69199999999
INA,2043,1459.0225903198202,323102.54600000003
JPN,2043,1335.99634226268,111051.701
KOR,2043,947.9852678159821,49045.767
MAS,2043,424.510211572682,39360.772000000004
MEX,2043,742.7395118551311,151740.131999999
NZ,2043,38.3428709250485,5493.293000000001
PNG,2043,3.84244921288876,13016.12
PE,2043,106.333956596531,39171.666
RP,2043,479.79226602882704,138601.775999999
RUS,2043,689.8656684771071,137949.04
SIN,2043,163.301061704267,6452.433000000001
CT,2043,620.9124767776091,23299.259
THA,2043,663.506322650401,68257.808
USA,2043,3088.12816561943,370746.305
VN,2043,388.1590700279409,108502.62400000001
AUS,2044,118.387219399112,31477.766
BD,2044,4.09373035397765,491.954
CDA,2044,286.58321871476096,44393.405999999995
CHL,2044,66.17388650027371,20278.708
PRC,2044,12092.9871340378,1433854.12
HKC,2044,5.8808125748464795,8115.96099999999
INA,2044,1501.8326692238202,324442.07
JPN,2044,1350.25147493798,110288.3
KOR,2044,962.349009565958,48769.677
MAS,2044,437.60438358160695,39548.357
MEX,2044,760.4441186547308,152330.831
NZ,2044,39.4584380275193,5511.82
PNG,2044,4.10110370613584,13188.99
PE,2044,109.009111857368,39364.97
RP,2044,495.72671453405917,139535.238
RUS,2044,699.5388266529611,137618.025999999
SIN,2044,165.367244658932,6450.679
CT,2044,625.7328489868789,23186.81
THA,2044,681.4783319886461,67973.162
USA,2044,3139.60086724163,372060.394
VN,2044,404.246961046268,108709.692
AUS,2045,121.178160815371,31702.144
BD,2045,4.082403853374442,492.384
CDA,2045,292.410744775606,44611.362
CHL,2045,67.04920111994541,20296.683999999997
PRC,2045,12214.414749700902,1429312.245
HKC,2045,5.94146951446736,8105.793000000001
INA,2045,1545.0042339774698,325705.345
JPN,2045,1364.43197306278,109529.352
KOR,2045,976.642287990822,48479.727999999996
MAS,2045,447.848662570366,39729.693999999996
MEX,2045,778.2400245822071,152887.033
NZ,2045,40.60973907310421,5529.569
PNG,2045,4.3631879065405785,13360.906
PE,2045,111.817309092936,39551.257000000005
RP,2045,511.48027715574494,140438.21300000002
RUS,2045,706.8770620924089,137298.524
SIN,2045,167.151678267063,6447.175
CT,2045,630.2450392191281,23068.795
THA,2045,699.1847201854989,67672.072
USA,2045,3192.23669273082,373343.357
VN,2045,420.359243684348,108901.041
AUS,2046,124.045987250942,31925.961
BD,2046,4.055329200784881,492.676
CDA,2046,298.348265639495,44826.844000000005
CHL,2046,67.9290625374824,20309.993000000002
PRC,2046,12331.733847330901,1424476.521
HKC,2046,6.0261082340824315,8094.354
INA,2046,1588.3884749886802,326892.322
JPN,2046,1378.5746098698605,108775.261
KOR,2046,990.9411881225647,48176.623
MAS,2046,460.563362023973,39905.065
MEX,2046,796.1139840069179,153408.99800000002
NZ,2046,41.79719710091381,5546.57199999999
PNG,2046,4.650003562566781,13531.839
PE,2046,114.614496152409,39730.464
RP,2046,527.054415321516,141310.851
RUS,2046,716.6643586047929,136989.919
SIN,2046,169.31610654545904,6442.025
CT,2046,634.888464126083,22945.726000000002
THA,2046,716.62820747336,67355.05
USA,2046,3245.9929194131605,374598.06799999997
VN,2046,436.49594565922007,109076.75099999999
AUS,2047,126.97691604193402,32149.252999999997
BD,2047,4.04404819301507,492.827
CDA,2047,304.39735387837396,45040.170999999995
CHL,2047,68.80800257463079,20318.734
PRC,2047,12446.9391553174,1419358.625
HKC,2047,6.10043440177271,8081.851
INA,2047,1631.92167276873,328003.99600000004
JPN,2047,1392.6182869774098,108025.99
KOR,2047,1005.41080966426,47860.608
MAS,2047,473.0822724413249,40074.627
MEX,2047,814.0608953722559,153896.747
NZ,2047,43.01612860789211,5562.882
PNG,2047,4.98862476497334,13701.743
PE,2047,117.543701685483,39902.535
RP,2047,545.046038228307,142152.969
RUS,2047,726.513530914664,136691.346999999
SIN,2047,171.20090100032004,6435.31699999999
CT,2047,639.2436464232221,22817.979
THA,2047,737.4622928025819,67022.652
USA,2047,3300.84480129578,375827.63399999996
VN,2047,452.65709524188,109236.674
AUS,2048,129.96796535989702,32371.842999999997
BD,2048,4.0172279185446005,492.83
CDA,2048,310.559475556385,45251.593
CHL,2048,69.68569072522541,20323.082
PRC,2048,12561.2148269345,1413967.251
HKC,2048,6.181375684059409,8068.58699999999
INA,2048,1675.57977348458,329041.87899999996
JPN,2048,1406.68112165602,107281.347
KOR,2048,1020.1028035505301,47531.236
MAS,2048,485.40748278333,40238.61
MEX,2048,832.083604532698,154349.943
NZ,2048,44.2663122447478,5578.512
PNG,2048,5.2932262099715714,13870.481000000002
PE,2048,120.461419322609,40067.277
RP,2048,562.833828521488,142963.816999999
RUS,2048,736.4249001948169,136399.881999999
SIN,2048,173.24067280599303,6427.251
CT,2048,643.5640245782989,22686.171000000002
THA,2048,757.9907373948579,66675.564
USA,2048,3356.75143481491,377037.244
VN,2048,472.010576425093,109379.296
AUS,2049,133.016302035242,32593.517999999996
BD,2049,4.0059931786538385,492.69199999999995
CDA,2049,316.83643419835204,45461.265
CHL,2049,70.56144839749341,20323.217
PRC,2049,12675.6122438269,1408312.31
HKC,2049,6.260470696873631,8054.884
INA,2049,1719.3427079857404,330008.087
JPN,2049,1420.93071941163,106540.925
KOR,2049,1035.06134384432,47187.764
MAS,2049,497.5410641376941,40397.165
MEX,2049,850.189703991477,154768.043
NZ,2049,45.547851005557604,5593.464
PNG,2049,5.651529040101272,14037.961000000001
PE,2049,123.36768207109898,40224.491
RP,2049,577.8512045176581,143742.427
RUS,2049,746.3987879333839,136111.929
SIN,2049,175.21860310714,6417.931
CT,2049,647.886548878397,22550.98
THA,2049,774.6138093955128,66314.572
USA,2049,3413.6549403999898,378232.679
VN,2049,488.22312838560504,109502.617
AUS,2050,136.120717873883,32814.106
BD,2050,3.994730764597041,492.39099999999996
CDA,2050,323.232593923918,45669.453
CHL,2050,71.43460165130779,20319.303
PRC,2050,12790.966010858001,1402405.167
HKC,2050,6.337745235546301,8041.04199999999
INA,2050,1763.1864968659802,330904.672
JPN,2050,1435.55901829397,105804.023
KOR,2050,1050.3268669071401,46829.924000000006
MAS,2050,506.924840474901,40550.371
MEX,2050,868.3894105340529,155150.814
NZ,2050,46.861351914029406,5607.793000000001
PNG,2050,5.974793836893348,14204.06
PE,2050,126.404710174795,40373.987
RP,2050,595.249764069233,144488.171
RUS,2050,758.8756332028879,135824.486
SIN,2050,177.135767208944,6407.528
CT,2050,651.863728495309,22412.979
THA,2050,794.5640513368448,65940.494
USA,2050,3471.49806091174,379419.097
VN,2050,507.632919493796,109605.01
